from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
230;231;1481952660;1481952720;3;2023;21;7
231;233;1481952720;1481952840;3;2023;22;7
356;358;1481948100;1481948100;3;2024;1;29
358;342;1481948100;1481948160;3;2024;2;29
342;1130;1481948160;1481948340;3;2024;3;29
1130;406;1481948340;1481948400;3;2024;4;29
406;404;1481948400;1481948400;3;2024;5;29
404;418;1481948400;1481948460;3;2024;6;29
418;121;1481948460;1481948580;3;2024;7;29
121;140;1481948580;1481948640;3;2024;8;29
140;119;1481948640;1481948640;3;2024;9;29
119;117;1481948640;1481948700;3;2024;10;29
117;115;1481948700;1481948700;3;2024;11;29
115;79;1481948700;1481948760;3;2024;12;29
79;77;1481948760;1481948820;3;2024;13;29
77;344;1481948820;1481948880;3;2024;14;29
344;75;1481948880;1481948940;3;2024;15;29
75;49;1481948940;1481949000;3;2024;16;29
49;51;1481949000;1481949000;3;2024;17;29
51;25;1481949000;1481949600;3;2024;18;29
25;27;1481949600;1481949600;3;2024;19;29
27;161;1481949600;1481949660;3;2024;20;29
161;145;1481949660;1481949720;3;2024;21;29
145;450;1481949720;1481949720;3;2024;22;29
450;143;1481949720;1481949780;3;2024;23;29
143;37;1481949780;1481949840;3;2024;24;29
37;39;1481949840;1481949900;3;2024;25;29
39;41;1481949900;1481949960;3;2024;26;29
41;43;1481949960;1481950020;3;2024;27;29
43;45;1481950020;1481950080;3;2024;28;29
356;358;1481969700;1481969700;3;2025;1;29
358;342;1481969700;1481969760;3;2025;2;29
342;1130;1481969760;1481969880;3;2025;3;29
1130;406;1481969880;1481969940;3;2025;4;29
406;404;1481969940;1481970000;3;2025;5;29
404;418;1481970000;1481970060;3;2025;6;29
418;121;1481970060;1481970180;3;2025;7;29
121;140;1481970180;1481970240;3;2025;8;29
140;119;1481970240;1481970240;3;2025;9;29
119;117;1481970240;1481970300;3;2025;10;29
117;115;1481970300;1481970360;3;2025;11;29
115;344;1481970360;1481970420;3;2025;12;29
344;75;1481970420;1481970480;3;2025;13;29
75;49;1481970480;1481970540;3;2025;14;29
49;51;1481970540;1481970600;3;2025;15;29
51;25;1481970600;1481971200;3;2025;16;29
25;27;1481971200;1481971200;3;2025;17;29
27;161;1481971200;1481971260;3;2025;18;29
161;145;1481971260;1481971320;3;2025;19;29
145;450;1481971320;1481971380;3;2025;20;29
450;143;1481971380;1481971440;3;2025;21;29
143;37;1481971440;1481971500;3;2025;22;29
37;39;1481971500;1481971560;3;2025;23;29
39;41;1481971560;1481971620;3;2025;24;29
41;43;1481971620;1481971680;3;2025;25;29
43;45;1481971680;1481971740;3;2025;26;29
184;183;1481551320;1481551320;3;2026;1;43
183;182;1481551320;1481551380;3;2026;2;43
182;181;1481551380;1481551380;3;2026;3;43
181;180;1481551380;1481551440;3;2026;4;43
180;163;1481551440;1481551500;3;2026;5;43
163;377;1481551500;1481551500;3;2026;6;43
377;243;1481551500;1481551500;3;2026;7;43
243;414;1481551500;1481551560;3;2026;8;43
414;177;1481551560;1481551620;3;2026;9;43
177;175;1481551620;1481551680;3;2026;10;43
175;453;1481551680;1481551680;3;2026;11;43
453;73;1481551680;1481551740;3;2026;12;43
73;3;1481551740;1481552400;3;2026;13;43
3;191;1481552400;1481552400;3;2026;14;43
191;193;1481552400;1481552460;3;2026;15;43
193;15;1481552460;1481552520;3;2026;16;43
15;195;1481552520;1481552640;3;2026;17;43
195;198;1481552640;1481552700;3;2026;18;43
198;200;1481552700;1481552820;3;2026;19;43
200;204;1481552820;1481552880;3;2026;20;43
204;205;1481552880;1481553000;3;2026;21;43
205;207;1481553000;1481553060;3;2026;22;43
207;209;1481553060;1481553120;3;2026;23;43
209;288;1481553120;1481553180;3;2026;24;43
288;264;1481553180;1481553240;3;2026;25;43
264;262;1481553240;1481553300;3;2026;26;43
262;310;1481553300;1481553360;3;2026;27;43
310;312;1481553360;1481553420;3;2026;28;43
312;284;1481553420;1481553480;3;2026;29;43
284;308;1481553480;1481553540;3;2026;30;43
308;306;1481553540;1481553600;3;2026;31;43
306;304;1481553600;1481553720;3;2026;32;43
304;302;1481553720;1481553780;3;2026;33;43
302;300;1481553780;1481553900;3;2026;34;43
300;1350;1481553900;1481553960;3;2026;35;43
1350;290;1481553960;1481554020;3;2026;36;43
184;183;1481637720;1481637720;3;2026;1;43
183;182;1481637720;1481637780;3;2026;2;43
182;181;1481637780;1481637780;3;2026;3;43
181;180;1481637780;1481637840;3;2026;4;43
180;163;1481637840;1481637900;3;2026;5;43
163;377;1481637900;1481637900;3;2026;6;43
377;243;1481637900;1481637900;3;2026;7;43
243;414;1481637900;1481637960;3;2026;8;43
414;177;1481637960;1481638020;3;2026;9;43
177;175;1481638020;1481638080;3;2026;10;43
175;453;1481638080;1481638080;3;2026;11;43
453;73;1481638080;1481638140;3;2026;12;43
73;3;1481638140;1481638800;3;2026;13;43
3;191;1481638800;1481638800;3;2026;14;43
191;193;1481638800;1481638860;3;2026;15;43
193;15;1481638860;1481638920;3;2026;16;43
15;195;1481638920;1481639040;3;2026;17;43
195;198;1481639040;1481639100;3;2026;18;43
198;200;1481639100;1481639220;3;2026;19;43
200;204;1481639220;1481639280;3;2026;20;43
204;205;1481639280;1481639400;3;2026;21;43
205;207;1481639400;1481639460;3;2026;22;43
207;209;1481639460;1481639520;3;2026;23;43
209;288;1481639520;1481639580;3;2026;24;43
288;264;1481639580;1481639640;3;2026;25;43
264;262;1481639640;1481639700;3;2026;26;43
262;310;1481639700;1481639760;3;2026;27;43
310;312;1481639760;1481639820;3;2026;28;43
312;284;1481639820;1481639880;3;2026;29;43
284;308;1481639880;1481639940;3;2026;30;43
308;306;1481639940;1481640000;3;2026;31;43
306;304;1481640000;1481640120;3;2026;32;43
304;302;1481640120;1481640180;3;2026;33;43
302;300;1481640180;1481640300;3;2026;34;43
300;1350;1481640300;1481640360;3;2026;35;43
1350;290;1481640360;1481640420;3;2026;36;43
184;183;1481724120;1481724120;3;2026;1;43
183;182;1481724120;1481724180;3;2026;2;43
182;181;1481724180;1481724180;3;2026;3;43
181;180;1481724180;1481724240;3;2026;4;43
180;163;1481724240;1481724300;3;2026;5;43
163;377;1481724300;1481724300;3;2026;6;43
377;243;1481724300;1481724300;3;2026;7;43
243;414;1481724300;1481724360;3;2026;8;43
414;177;1481724360;1481724420;3;2026;9;43
177;175;1481724420;1481724480;3;2026;10;43
175;453;1481724480;1481724480;3;2026;11;43
453;73;1481724480;1481724540;3;2026;12;43
73;3;1481724540;1481725200;3;2026;13;43
3;191;1481725200;1481725200;3;2026;14;43
191;193;1481725200;1481725260;3;2026;15;43
193;15;1481725260;1481725320;3;2026;16;43
15;195;1481725320;1481725440;3;2026;17;43
195;198;1481725440;1481725500;3;2026;18;43
198;200;1481725500;1481725620;3;2026;19;43
200;204;1481725620;1481725680;3;2026;20;43
204;205;1481725680;1481725800;3;2026;21;43
205;207;1481725800;1481725860;3;2026;22;43
207;209;1481725860;1481725920;3;2026;23;43
209;288;1481725920;1481725980;3;2026;24;43
288;264;1481725980;1481726040;3;2026;25;43
264;262;1481726040;1481726100;3;2026;26;43
262;310;1481726100;1481726160;3;2026;27;43
310;312;1481726160;1481726220;3;2026;28;43
312;284;1481726220;1481726280;3;2026;29;43
284;308;1481726280;1481726340;3;2026;30;43
308;306;1481726340;1481726400;3;2026;31;43
306;304;1481726400;1481726520;3;2026;32;43
304;302;1481726520;1481726580;3;2026;33;43
302;300;1481726580;1481726700;3;2026;34;43
300;1350;1481726700;1481726760;3;2026;35;43
1350;290;1481726760;1481726820;3;2026;36;43
184;183;1481810520;1481810520;3;2026;1;43
183;182;1481810520;1481810580;3;2026;2;43
182;181;1481810580;1481810580;3;2026;3;43
181;180;1481810580;1481810640;3;2026;4;43
180;163;1481810640;1481810700;3;2026;5;43
163;377;1481810700;1481810700;3;2026;6;43
377;243;1481810700;1481810700;3;2026;7;43
243;414;1481810700;1481810760;3;2026;8;43
414;177;1481810760;1481810820;3;2026;9;43
177;175;1481810820;1481810880;3;2026;10;43
175;453;1481810880;1481810880;3;2026;11;43
453;73;1481810880;1481810940;3;2026;12;43
73;3;1481810940;1481811600;3;2026;13;43
3;191;1481811600;1481811600;3;2026;14;43
191;193;1481811600;1481811660;3;2026;15;43
193;15;1481811660;1481811720;3;2026;16;43
15;195;1481811720;1481811840;3;2026;17;43
195;198;1481811840;1481811900;3;2026;18;43
198;200;1481811900;1481812020;3;2026;19;43
200;204;1481812020;1481812080;3;2026;20;43
204;205;1481812080;1481812200;3;2026;21;43
205;207;1481812200;1481812260;3;2026;22;43
207;209;1481812260;1481812320;3;2026;23;43
209;288;1481812320;1481812380;3;2026;24;43
288;264;1481812380;1481812440;3;2026;25;43
264;262;1481812440;1481812500;3;2026;26;43
262;310;1481812500;1481812560;3;2026;27;43
310;312;1481812560;1481812620;3;2026;28;43
312;284;1481812620;1481812680;3;2026;29;43
284;308;1481812680;1481812740;3;2026;30;43
308;306;1481812740;1481812800;3;2026;31;43
306;304;1481812800;1481812920;3;2026;32;43
304;302;1481812920;1481812980;3;2026;33;43
302;300;1481812980;1481813100;3;2026;34;43
300;1350;1481813100;1481813160;3;2026;35;43
1350;290;1481813160;1481813220;3;2026;36;43
184;183;1481896920;1481896920;3;2026;1;43
183;182;1481896920;1481896980;3;2026;2;43
182;181;1481896980;1481896980;3;2026;3;43
181;180;1481896980;1481897040;3;2026;4;43
180;163;1481897040;1481897100;3;2026;5;43
163;377;1481897100;1481897100;3;2026;6;43
377;243;1481897100;1481897100;3;2026;7;43
243;414;1481897100;1481897160;3;2026;8;43
414;177;1481897160;1481897220;3;2026;9;43
177;175;1481897220;1481897280;3;2026;10;43
175;453;1481897280;1481897280;3;2026;11;43
453;73;1481897280;1481897340;3;2026;12;43
73;3;1481897340;1481898000;3;2026;13;43
3;191;1481898000;1481898000;3;2026;14;43
191;193;1481898000;1481898060;3;2026;15;43
193;15;1481898060;1481898120;3;2026;16;43
15;195;1481898120;1481898240;3;2026;17;43
195;198;1481898240;1481898300;3;2026;18;43
198;200;1481898300;1481898420;3;2026;19;43
200;204;1481898420;1481898480;3;2026;20;43
204;205;1481898480;1481898600;3;2026;21;43
205;207;1481898600;1481898660;3;2026;22;43
207;209;1481898660;1481898720;3;2026;23;43
209;288;1481898720;1481898780;3;2026;24;43
288;264;1481898780;1481898840;3;2026;25;43
264;262;1481898840;1481898900;3;2026;26;43
262;310;1481898900;1481898960;3;2026;27;43
310;312;1481898960;1481899020;3;2026;28;43
312;284;1481899020;1481899080;3;2026;29;43
284;308;1481899080;1481899140;3;2026;30;43
308;306;1481899140;1481899200;3;2026;31;43
306;304;1481899200;1481899320;3;2026;32;43
304;302;1481899320;1481899380;3;2026;33;43
302;300;1481899380;1481899500;3;2026;34;43
300;1350;1481899500;1481899560;3;2026;35;43
1350;290;1481899560;1481899620;3;2026;36;43
179;413;1481526000;1481526000;3;2027;1;33
413;241;1481526000;1481526060;3;2027;2;33
241;97;1481526060;1481526060;3;2027;3;33
97;78;1481526060;1481526120;3;2027;4;33
78;344;1481526120;1481526240;3;2027;5;33
344;75;1481526240;1481526300;3;2027;6;33
75;49;1481526300;1481526360;3;2027;7;33
49;51;1481526360;1481526420;3;2027;8;33
51;1;1481526420;1481526900;3;2027;9;33
1;27;1481526900;1481526960;3;2027;10;33
27;29;1481526960;1481527020;3;2027;11;33
29;31;1481527020;1481527020;3;2027;12;33
31;416;1481527020;1481527080;3;2027;13;33
416;55;1481527080;1481527260;3;2027;14;33
55;57;1481527260;1481527320;3;2027;15;33
57;59;1481527320;1481527440;3;2027;16;33
59;1334;1481527440;1481527440;3;2027;17;33
1334;1336;1481527440;1481527500;3;2027;18;33
1336;244;1481527500;1481527500;3;2027;19;33
244;271;1481527500;1481527560;3;2027;20;33
271;267;1481527560;1481527620;3;2027;21;33
267;269;1481527620;1481527680;3;2027;22;33
179;413;1481612400;1481612400;3;2027;1;33
413;241;1481612400;1481612460;3;2027;2;33
241;97;1481612460;1481612460;3;2027;3;33
97;78;1481612460;1481612520;3;2027;4;33
78;344;1481612520;1481612640;3;2027;5;33
344;75;1481612640;1481612700;3;2027;6;33
75;49;1481612700;1481612760;3;2027;7;33
49;51;1481612760;1481612820;3;2027;8;33
51;1;1481612820;1481613300;3;2027;9;33
1;27;1481613300;1481613360;3;2027;10;33
27;29;1481613360;1481613420;3;2027;11;33
29;31;1481613420;1481613420;3;2027;12;33
31;416;1481613420;1481613480;3;2027;13;33
416;55;1481613480;1481613660;3;2027;14;33
55;57;1481613660;1481613720;3;2027;15;33
57;59;1481613720;1481613840;3;2027;16;33
59;1334;1481613840;1481613840;3;2027;17;33
1334;1336;1481613840;1481613900;3;2027;18;33
1336;244;1481613900;1481613900;3;2027;19;33
244;271;1481613900;1481613960;3;2027;20;33
271;267;1481613960;1481614020;3;2027;21;33
267;269;1481614020;1481614080;3;2027;22;33
179;413;1481698800;1481698800;3;2027;1;33
413;241;1481698800;1481698860;3;2027;2;33
241;97;1481698860;1481698860;3;2027;3;33
97;78;1481698860;1481698920;3;2027;4;33
78;344;1481698920;1481699040;3;2027;5;33
344;75;1481699040;1481699100;3;2027;6;33
75;49;1481699100;1481699160;3;2027;7;33
49;51;1481699160;1481699220;3;2027;8;33
51;1;1481699220;1481699700;3;2027;9;33
1;27;1481699700;1481699760;3;2027;10;33
27;29;1481699760;1481699820;3;2027;11;33
29;31;1481699820;1481699820;3;2027;12;33
31;416;1481699820;1481699880;3;2027;13;33
416;55;1481699880;1481700060;3;2027;14;33
55;57;1481700060;1481700120;3;2027;15;33
57;59;1481700120;1481700240;3;2027;16;33
59;1334;1481700240;1481700240;3;2027;17;33
1334;1336;1481700240;1481700300;3;2027;18;33
1336;244;1481700300;1481700300;3;2027;19;33
244;271;1481700300;1481700360;3;2027;20;33
271;267;1481700360;1481700420;3;2027;21;33
267;269;1481700420;1481700480;3;2027;22;33
179;413;1481785200;1481785200;3;2027;1;33
413;241;1481785200;1481785260;3;2027;2;33
241;97;1481785260;1481785260;3;2027;3;33
97;78;1481785260;1481785320;3;2027;4;33
78;344;1481785320;1481785440;3;2027;5;33
344;75;1481785440;1481785500;3;2027;6;33
75;49;1481785500;1481785560;3;2027;7;33
49;51;1481785560;1481785620;3;2027;8;33
51;1;1481785620;1481786100;3;2027;9;33
1;27;1481786100;1481786160;3;2027;10;33
27;29;1481786160;1481786220;3;2027;11;33
29;31;1481786220;1481786220;3;2027;12;33
31;416;1481786220;1481786280;3;2027;13;33
416;55;1481786280;1481786460;3;2027;14;33
55;57;1481786460;1481786520;3;2027;15;33
57;59;1481786520;1481786640;3;2027;16;33
59;1334;1481786640;1481786640;3;2027;17;33
1334;1336;1481786640;1481786700;3;2027;18;33
1336;244;1481786700;1481786700;3;2027;19;33
244;271;1481786700;1481786760;3;2027;20;33
271;267;1481786760;1481786820;3;2027;21;33
267;269;1481786820;1481786880;3;2027;22;33
179;413;1481871600;1481871600;3;2027;1;33
413;241;1481871600;1481871660;3;2027;2;33
241;97;1481871660;1481871660;3;2027;3;33
97;78;1481871660;1481871720;3;2027;4;33
78;344;1481871720;1481871840;3;2027;5;33
344;75;1481871840;1481871900;3;2027;6;33
75;49;1481871900;1481871960;3;2027;7;33
49;51;1481871960;1481872020;3;2027;8;33
51;1;1481872020;1481872500;3;2027;9;33
1;27;1481872500;1481872560;3;2027;10;33
27;29;1481872560;1481872620;3;2027;11;33
29;31;1481872620;1481872620;3;2027;12;33
31;416;1481872620;1481872680;3;2027;13;33
416;55;1481872680;1481872860;3;2027;14;33
55;57;1481872860;1481872920;3;2027;15;33
57;59;1481872920;1481873040;3;2027;16;33
59;1334;1481873040;1481873040;3;2027;17;33
1334;1336;1481873040;1481873100;3;2027;18;33
1336;244;1481873100;1481873100;3;2027;19;33
244;271;1481873100;1481873160;3;2027;20;33
271;267;1481873160;1481873220;3;2027;21;33
267;269;1481873220;1481873280;3;2027;22;33
1349;1348;1481542080;1481542140;3;2028;1;29
1348;445;1481542140;1481542200;3;2028;2;29
445;439;1481542200;1481542260;3;2028;3;29
439;374;1481542260;1481542320;3;2028;4;29
374;366;1481542320;1481542320;3;2028;5;29
366;364;1481542320;1481542380;3;2028;6;29
364;391;1481542380;1481542380;3;2028;7;29
391;380;1481542380;1481542440;3;2028;8;29
380;80;1481542440;1481542440;3;2028;9;29
80;238;1481542440;1481542500;3;2028;10;29
238;236;1481542500;1481542560;3;2028;11;29
236;354;1481542560;1481542620;3;2028;12;29
354;356;1481542620;1481542800;3;2028;13;29
356;358;1481542800;1481542800;3;2028;14;29
358;342;1481542800;1481542860;3;2028;15;29
342;1130;1481542860;1481543040;3;2028;16;29
1130;406;1481543040;1481543100;3;2028;17;29
406;404;1481543100;1481543100;3;2028;18;29
404;418;1481543100;1481543160;3;2028;19;29
418;121;1481543160;1481543280;3;2028;20;29
121;140;1481543280;1481543340;3;2028;21;29
140;119;1481543340;1481543400;3;2028;22;29
119;117;1481543400;1481543460;3;2028;23;29
117;115;1481543460;1481543460;3;2028;24;29
115;344;1481543460;1481543520;3;2028;25;29
344;75;1481543520;1481543580;3;2028;26;29
75;49;1481543580;1481543640;3;2028;27;29
49;51;1481543640;1481543700;3;2028;28;29
51;25;1481543700;1481544600;3;2028;29;29
25;27;1481544600;1481544600;3;2028;30;29
27;161;1481544600;1481544660;3;2028;31;29
161;145;1481544660;1481544720;3;2028;32;29
145;450;1481544720;1481544720;3;2028;33;29
450;143;1481544720;1481544780;3;2028;34;29
143;37;1481544780;1481544840;3;2028;35;29
37;39;1481544840;1481544900;3;2028;36;29
39;41;1481544900;1481544960;3;2028;37;29
41;43;1481544960;1481545020;3;2028;38;29
43;45;1481545020;1481545140;3;2028;39;29
1349;1348;1481628480;1481628540;3;2028;1;29
1348;445;1481628540;1481628600;3;2028;2;29
445;439;1481628600;1481628660;3;2028;3;29
439;374;1481628660;1481628720;3;2028;4;29
374;366;1481628720;1481628720;3;2028;5;29
366;364;1481628720;1481628780;3;2028;6;29
364;391;1481628780;1481628780;3;2028;7;29
391;380;1481628780;1481628840;3;2028;8;29
380;80;1481628840;1481628840;3;2028;9;29
80;238;1481628840;1481628900;3;2028;10;29
238;236;1481628900;1481628960;3;2028;11;29
236;354;1481628960;1481629020;3;2028;12;29
354;356;1481629020;1481629200;3;2028;13;29
356;358;1481629200;1481629200;3;2028;14;29
358;342;1481629200;1481629260;3;2028;15;29
342;1130;1481629260;1481629440;3;2028;16;29
1130;406;1481629440;1481629500;3;2028;17;29
406;404;1481629500;1481629500;3;2028;18;29
404;418;1481629500;1481629560;3;2028;19;29
418;121;1481629560;1481629680;3;2028;20;29
121;140;1481629680;1481629740;3;2028;21;29
140;119;1481629740;1481629800;3;2028;22;29
119;117;1481629800;1481629860;3;2028;23;29
117;115;1481629860;1481629860;3;2028;24;29
115;344;1481629860;1481629920;3;2028;25;29
344;75;1481629920;1481629980;3;2028;26;29
75;49;1481629980;1481630040;3;2028;27;29
49;51;1481630040;1481630100;3;2028;28;29
51;25;1481630100;1481631000;3;2028;29;29
25;27;1481631000;1481631000;3;2028;30;29
27;161;1481631000;1481631060;3;2028;31;29
161;145;1481631060;1481631120;3;2028;32;29
145;450;1481631120;1481631120;3;2028;33;29
450;143;1481631120;1481631180;3;2028;34;29
143;37;1481631180;1481631240;3;2028;35;29
37;39;1481631240;1481631300;3;2028;36;29
39;41;1481631300;1481631360;3;2028;37;29
41;43;1481631360;1481631420;3;2028;38;29
43;45;1481631420;1481631540;3;2028;39;29
1349;1348;1481714880;1481714940;3;2028;1;29
1348;445;1481714940;1481715000;3;2028;2;29
445;439;1481715000;1481715060;3;2028;3;29
439;374;1481715060;1481715120;3;2028;4;29
374;366;1481715120;1481715120;3;2028;5;29
366;364;1481715120;1481715180;3;2028;6;29
364;391;1481715180;1481715180;3;2028;7;29
391;380;1481715180;1481715240;3;2028;8;29
380;80;1481715240;1481715240;3;2028;9;29
80;238;1481715240;1481715300;3;2028;10;29
238;236;1481715300;1481715360;3;2028;11;29
236;354;1481715360;1481715420;3;2028;12;29
354;356;1481715420;1481715600;3;2028;13;29
356;358;1481715600;1481715600;3;2028;14;29
358;342;1481715600;1481715660;3;2028;15;29
342;1130;1481715660;1481715840;3;2028;16;29
1130;406;1481715840;1481715900;3;2028;17;29
406;404;1481715900;1481715900;3;2028;18;29
404;418;1481715900;1481715960;3;2028;19;29
418;121;1481715960;1481716080;3;2028;20;29
121;140;1481716080;1481716140;3;2028;21;29
140;119;1481716140;1481716200;3;2028;22;29
119;117;1481716200;1481716260;3;2028;23;29
117;115;1481716260;1481716260;3;2028;24;29
115;344;1481716260;1481716320;3;2028;25;29
344;75;1481716320;1481716380;3;2028;26;29
75;49;1481716380;1481716440;3;2028;27;29
49;51;1481716440;1481716500;3;2028;28;29
51;25;1481716500;1481717400;3;2028;29;29
25;27;1481717400;1481717400;3;2028;30;29
27;161;1481717400;1481717460;3;2028;31;29
161;145;1481717460;1481717520;3;2028;32;29
145;450;1481717520;1481717520;3;2028;33;29
450;143;1481717520;1481717580;3;2028;34;29
143;37;1481717580;1481717640;3;2028;35;29
37;39;1481717640;1481717700;3;2028;36;29
39;41;1481717700;1481717760;3;2028;37;29
41;43;1481717760;1481717820;3;2028;38;29
43;45;1481717820;1481717940;3;2028;39;29
1349;1348;1481801280;1481801340;3;2028;1;29
1348;445;1481801340;1481801400;3;2028;2;29
445;439;1481801400;1481801460;3;2028;3;29
439;374;1481801460;1481801520;3;2028;4;29
374;366;1481801520;1481801520;3;2028;5;29
